ensembl	symbol	entrez	uniprot
ENSG00000149743	TRPT1	83707	Q86TN4
ENSG00000143363	PRUNE	58497	Q86TP1
ENSG00000172590	MRPL52	122704	Q86TS9
ENSG00000183576	SETD3	84193	Q86TU7
ENSG00000165914	TTC7B	145567	Q86TV6
ENSG00000063761	ADCK1	57143	Q86TW2
ENSG00000184227	ACOT1	641371	Q86TX2
ENSG00000139971	C14orf37	145407	Q86TY3
ENSG00000139865	TTC6	319089	Q86TZ1
ENSG00000100461	RBM23	55147	Q86U06
ENSG00000166183	ASPG	374569	Q86U10
ENSG00000186910	SERPINA11	256394	Q86U17
ENSG00000165898	ISCA2	122961	Q86U28
ENSG00000196943	NOP9	161424	Q86U38
ENSG00000100836	PABPN1	8106	Q86U42
ENSG00000165819	METTL3	56339	Q86U44
ENSG00000198728	LDB1	8861	Q86U70
ENSG00000163939	PBRM1	55193	Q86U86
ENSG00000196449	YRDC	79693	Q86U90
ENSG00000185246	PRPF39	55015	Q86UA1
ENSG00000129197	RPAIN	84268	Q86UA6
ENSG00000134897	BIVM	54841	Q86UB2
ENSG00000166575	TMEM135	65084	Q86UB9
ENSG00000130363	RSPH3	83861	Q86UC2
ENSG00000186193	SAPCD2	89958	Q86UD0
ENSG00000184232	OAF	220323	Q86UD1
ENSG00000173926	MARCH3	115123	Q86UD3
ENSG00000181894	ZNF329	79673	Q86UD4
ENSG00000164038	SLC9B2	133308	Q86UD5
ENSG00000187187	ZNF546	339327	Q86UE3
ENSG00000281526	ZNF546	339327	Q86UE3
ENSG00000147649	MTDH	92140	Q86UE4
ENSG00000162951	LRRTM1	347730	Q86UE6
ENSG00000146872	TLK2	11011	Q86UE8
ENSG00000158457	TSPAN33	340348	Q86UF1
ENSG00000271321	CTAGE6	340307	Q86UF2
ENSG00000185860	CCDC190	339512	Q86UF4
ENSG00000205359	SLCO6A1	133482	Q86UG4
ENSG00000144452	ABCA12	26154	Q86UK0
ENSG00000173040	EVC2	132884	Q86UK5
ENSG00000158669	GPAT4	137964	Q86UL3
ENSG00000187391	MAGI2	9863	Q86UL8
ENSG00000185924	RTN4RL1	146760	Q86UN2
ENSG00000186907	RTN4RL2	349667	Q86UN3
ENSG00000186471	AKAP14	158798	Q86UN6
ENSG00000139880	CDH24	64403	Q86UP0
ENSG00000126777	KTN1	3895	Q86UP2
ENSG00000091656	ZFHX4	79776	Q86UP3
ENSG00000138161	CUZD1	50624	Q86UP6
ENSG00000196275	GTF2IRD2	84163	Q86UP8
ENSG00000187416	LHFPL3	375612	Q86UP9
ENSG00000164048	ZNF589	51385	Q86UQ0
ENSG00000179869	ABCA13	154664	Q86UQ4
ENSG00000188747	NOXA1	10811	Q86UR1
ENSG00000079841	RIMS1	22999	Q86UR5
ENSG00000070366	SMG6	23293	Q86US8
ENSG00000172367	PDZD3	79849	Q86UT5
ENSG00000160703	NLRX1	79671	Q86UT6
ENSG00000186166	CCDC84	338657	Q86UT8
ENSG00000280975	CCDC84	338657	Q86UT8
ENSG00000186174	BCL9L	283149	Q86UU0
ENSG00000019144	PHLDB1	23187	Q86UU1
ENSG00000179168	GGN	199720	Q86UU5
ENSG00000176358	TAC4	255061	Q86UU9
ENSG00000090686	USP48	84196	Q86UV5
ENSG00000155428	TRIM74	378108	Q86UV6
ENSG00000178809	TRIM73	375593	Q86UV7
ENSG00000163959	SLC51A	200931	Q86UW1
ENSG00000186198	SLC51B	123264	Q86UW2
ENSG00000078177	N4BP2	55728	Q86UW6
ENSG00000081803	CADPS2	93664	Q86UW7
ENSG00000187664	HAPLN4	404037	Q86UW8
ENSG00000091073	DTX2	113878	Q86UW9
ENSG00000165752	STK32C	282974	Q86UX6
ENSG00000149781	FERMT3	83706	Q86UX7
ENSG00000147689	FAM83A	84985	Q86UY5
ENSG00000110583	NAA40	79829	Q86UY6
ENSG00000111696	NT5DC3	51559	Q86UY8
ENSG00000130584	ZBTB46	140685	Q86UZ6
ENSG00000130940	CASZ1	54897	Q86V15
ENSG00000122376	FAM35A	54537	Q86V20
ENSG00000081760	AACS	65985	Q86V21
ENSG00000006831	ADIPOR2	79602	Q86V24
ENSG00000143494	VASH2	79805	Q86V25
ENSG00000100314	CABP7	164633	Q86V35
ENSG00000186854	TRABD2A	129293	Q86V40
ENSG00000150510	FAM124A	220108	Q86V42
ENSG00000169641	LUZP1	7798	Q86V48
ENSG00000182013	PNMAL1	55228	Q86V59
ENSG00000197013	ZNF429	353088	Q86V71
ENSG00000152749	GPR180	160897	Q86V85
ENSG00000198355	PIM3	415116	Q86V86
ENSG00000158863	FAM160B2	64760	Q86V87
ENSG00000213920	MDP1	145553	Q86V88
ENSG00000165572	KBTBD6	89890	Q86V97
ENSG00000177575	CD163	9332	Q86VB7
ENSG00000114487	MORC1	27136	Q86VD1
ENSG00000181035	SLC25A42	284439	Q86VD7
ENSG00000119227	PIGZ	80235	Q86VD9
ENSG00000176182	MYPOP	339344	Q86VE0
ENSG00000184788	SATL1	340562	Q86VE3
ENSG00000164300	SERINC5	256987	Q86VE9
ENSG00000163395	IGFN1	91156	Q86VF2
ENSG00000106384	MOGAT3	346606	Q86VF5
ENSG00000197893	NRAP	4892	Q86VF7
ENSG00000166352	C11orf74	119710	Q86VG3
ENSG00000165115	KIF27	55582	Q86VH2
ENSG00000176204	LRRTM4	80059	Q86VH4
ENSG00000198739	LRRTM3	347731	Q86VH5
ENSG00000179044	EXOC3L1	283849	Q86VI1
ENSG00000183856	IQGAP3	128239	Q86VI3
ENSG00000104341	LAPTM4B	55353	Q86VI4
ENSG00000119725	ZNF410	57862	Q86VK4
ENSG00000180638	SLC47A2	146802	Q86VL8
ENSG00000158545	ZC3H18	124245	Q86VM9
ENSG00000136100	VPS36	51028	Q86VN1
ENSG00000106052	TAX1BP1	8887	Q86VP1
ENSG00000179364	PACS2	23241	Q86VP3
ENSG00000111530	CAND1	55832	Q86VP6
ENSG00000135338	LCA5	167691	Q86VQ0
ENSG00000106415	GLCCI1	113263	Q86VQ1
ENSG00000168454	TXNDC2	84203	Q86VQ3
ENSG00000197763	TXNRD3	114112	Q86VQ6
ENSG00000197763	TXNRD3	645840	Q86VQ6
ENSG00000141699	FAM134C	162427	Q86VR2
ENSG00000186806	VSIG10L	147645	Q86VR7
ENSG00000179431	FJX1	24147	Q86VR8
ENSG00000103599	IQCH	64799	Q86VS3
ENSG00000168172	HOOK3	84376	Q86VS8
ENSG00000165644	COMTD1	118881	Q86VU5
ENSG00000164188	RANBP3L	202151	Q86VV4
ENSG00000176225	RTTN	25914	Q86VV8
ENSG00000187231	SESTD1	91404	Q86VW0
ENSG00000004809	SLC22A16	85413	Q86VW1
ENSG00000240771	ARHGEF25	115557	Q86VW2
ENSG00000149600	COMMD7	149951	Q86VX2
ENSG00000164077	MON1A	84315	Q86VX9
ENSG00000180543	TSPYL5	85453	Q86VY4
ENSG00000164484	TMEM200A	114801	Q86VY9
ENSG00000182162	P2RY8	286530	Q86VZ1
ENSG00000196981	WDR5B	54554	Q86VZ2
ENSG00000120256	LRP11	84918	Q86VZ4
ENSG00000153814	JAZF1	221895	Q86VZ6
ENSG00000186160	CYP4Z1	199974	Q86W10
ENSG00000186814	ZSCAN30	100101467	Q86W11
ENSG00000158077	NLRP14	338323	Q86W24
ENSG00000173572	NLRP13	126204	Q86W25
ENSG00000182261	NLRP10	338322	Q86W26
ENSG00000276780	NLRP10	338322	Q86W26
ENSG00000281166	NLRP10	338322	Q86W26
ENSG00000179709	NLRP8	126205	Q86W28
ENSG00000163870	TPRA1	131601	Q86W33
ENSG00000196704	AMZ2	51321	Q86W34
ENSG00000131652	THOC6	79228	Q86W42
ENSG00000135643	KCNMB4	27345	Q86W47
ENSG00000127804	METTL16	79066	Q86W50
ENSG00000170469	SPATA24	202051	Q86W54
ENSG00000227345	PARG	8505	Q86W56
ENSG00000186453	FAM228A	653140	Q86W67
ENSG00000186106	ANKRD46	157567	Q86W74
ENSG00000110841	PPFIBP1	8496	Q86W92
ENSG00000137274	BPHL	670	Q86WA6
ENSG00000102910	LONP2	83752	Q86WA8
ENSG00000181045	SLC26A11	284129	Q86WA9
ENSG00000091732	ZC3HC1	51530	Q86WB0
ENSG00000112494	UNC93A	54346	Q86WB7
ENSG00000081087	OSTM1	28962	Q86WC4
ENSG00000182676	PPP1R27	116729	Q86WC6
ENSG00000170054	SERPINA9	327657	Q86WD7
ENSG00000167654	ATCAY	85300	Q86WG3
ENSG00000133812	SBF2	81846	Q86WG5
ENSG00000153179	RASSF3	283349	Q86WH2
ENSG00000182508	LHFPL1	340596	Q86WI0
ENSG00000205038	PKHD1L1	93035	Q86WI1
ENSG00000140853	NLRC5	84166	Q86WI3
ENSG00000131778	CHD1L	9557	Q86WJ1
ENSG00000181754	AMIGO1	57463	Q86WK6
ENSG00000176020	AMIGO3	386724	Q86WK7
ENSG00000182749	PAQR7	164091	Q86WK9
ENSG00000197948	FCHSD1	89848	Q86WN1
ENSG00000184995	IFNE	338376	Q86WN2
ENSG00000062194	GPBP1	65056	Q86WP2
ENSG00000184162	NR2C2AP	126382	Q86WQ0
ENSG00000147419	CCDC25	55246	Q86WR0
ENSG00000141371	C17orf64	124773	Q86WR6
ENSG00000148426	PROSER2	254427	Q86WR7
ENSG00000149507	OOSP2	219990	Q86WS3
ENSG00000180116	C12orf40	283461	Q86WS4
ENSG00000186452	TMPRSS12	283471	Q86WS5
ENSG00000197557	TTC30A	92104	Q86WT1
ENSG00000185880	TRIM69	140691	Q86WT6
ENSG00000278211	TRIM69	140691	Q86WT6
ENSG00000166816	LDHD	197257	Q86WU2
ENSG00000141293	SKAP1	8631	Q86WV1
ENSG00000257949	TEN1	100134934	Q86WV5
ENSG00000184584	TMEM173	340061	Q86WV6
ENSG00000183513	COA5	493753	Q86WW8
ENSG00000187051	RPS19BP1	91582	Q86WX3
ENSG00000187105	HEATR4	399671	Q86WZ0
ENSG00000131115	ZNF227	7770	Q86WZ6
ENSG00000109089	CDR2L	30850	Q86X02
ENSG00000170471	RALGAPB	57148	Q86X10
ENSG00000186889	TMEM17	200728	Q86X19
ENSG00000143452	HORMAD1	84072	Q86X24
ENSG00000116191	RALGPS2	55103	Q86X27
ENSG00000105699	LSR	51599	Q86X29
ENSG00000168904	LRRC28	123355	Q86X40
ENSG00000129295	LRRC6	23639	Q86X45
ENSG00000187690	CXorf67	340602	Q86X51
ENSG00000131873	CHSY1	22856	Q86X52
ENSG00000104714	ERICH1	157697	Q86X53
ENSG00000142453	CARM1	10498	Q86X55
ENSG00000188610	FAM72B	653820	Q86X60
ENSG00000166321	NUDT13	25961	Q86X67
ENSG00000158793	NIT1	4817	Q86X76
ENSG00000114744	COMMD2	51122	Q86X83
ENSG00000138433	CIR1	9541	Q86X95
ENSG00000181038	METTL23	124512	Q86XA0
ENSG00000129493	HEATR5A	25938	Q86XA9
ENSG00000159784	FAM131B	9715	Q86XD5
ENSG00000172671	ZFAND4	93550	Q86XD8
ENSG00000172803	SNX32	254122	Q86XE0
ENSG00000155970	MICU3	286097	Q86XE3
ENSG00000241935	HOGA1	112817	Q86XE5
ENSG00000178700	DHFRL1	200895	Q86XF0
ENSG00000176472	ZNF575	284346	Q86XF7
ENSG00000132321	IQCA1	79781	Q86XH1
ENSG00000146918	NCAPG2	54892	Q86XI2
ENSG00000173281	PPP1R3B	79660	Q86XI6
ENSG00000185453	C19orf68	374920	Q86XI8
ENSG00000183128	CALHM3	119395	Q86XJ0
ENSG00000139354	GAS2L3	283431	Q86XJ1
ENSG00000138081	FBXO11	80204	Q86XK2
ENSG00000156384	SFR1	119392	Q86XK3
ENSG00000101842	VSIG1	340547	Q86XK7
ENSG00000176915	ANKLE2	23141	Q86XL3
ENSG00000174898	CATSPERD	257062	Q86XM0
ENSG00000120685	PROSER1	80209	Q86XN7
ENSG00000181588	MEX3D	399664	Q86XN8
ENSG00000159337	PLA2G4D	283748	Q86XP0
ENSG00000102780	DGKH	160851	Q86XP1
ENSG00000198231	DDX42	11325	Q86XP3
ENSG00000183607	GKN2	200504	Q86XP6
ENSG00000152705	CATSPER3	347732	Q86XQ3
ENSG00000167483	FAM129C	199786	Q86XR2
ENSG00000175785	PRIMA1	145270	Q86XR5
ENSG00000274089	PRIMA1	145270	Q86XR5
ENSG00000243414	TICAM2	353376	Q86XR7
ENSG00000166037	CEP57	9702	Q86XR8
ENSG00000187151	ANGPTL5	253935	Q86XS5
ENSG00000113269	RNF130	55819	Q86XS8
ENSG00000176428	VPS37D	155382	Q86XT2
ENSG00000146755	TRIM50	135892	Q86XT4
ENSG00000149932	TMEM219	124446	Q86XT9
ENSG00000197928	ZNF677	342926	Q86XU0
ENSG00000181322	NME9	347736	Q86XW9
ENSG00000138759	FRAS1	80144	Q86XX4
ENSG00000123352	SPATS2	65244	Q86XZ4
ENSG00000135144	DTX1	1840	Q86Y01
ENSG00000028116	VRK2	7444	Q86Y07
ENSG00000198919	DZIP3	9666	Q86Y13
ENSG00000050767	COL23A1	91522	Q86Y22
ENSG00000177932	ZNF354C	30832	Q86Y25
ENSG00000184507	NUTM1	256646	Q86Y26
ENSG00000164287	CDC20B	166979	Q86Y33
ENSG00000182885	ADGRG3	222487	Q86Y34
ENSG00000151893	CACUL1	143384	Q86Y37
ENSG00000103489	XYLT1	64131	Q86Y38
ENSG00000174886	NDUFA11	126328	Q86Y39
ENSG00000186049	KRT73	319101	Q86Y46
ENSG00000164818	DNAAF5	54919	Q86Y56
ENSG00000187123	LYPD6	130574	Q86Y78
ENSG00000187024	PTRH1	138428	Q86Y79
ENSG00000117758	STX12	23673	Q86Y82
ENSG00000186185	KIF18B	146909	Q86Y91
ENSG00000133247	KMT5C	84787	Q86Y97
ENSG00000138658	ZGRF1	55345	Q86YA3
ENSG00000121310	ECHDC2	55268	Q86YB7
ENSG00000086619	ERO1B	56605	Q86YB8
ENSG00000083093	PALB2	79728	Q86YC2
ENSG00000174004	NRROS	375387	Q86YC3
ENSG00000104960	PTOV1	53635	Q86YD1
ENSG00000149582	TMEM25	84866	Q86YD3
ENSG00000179241	LDLRAD3	143458	Q86YD5
ENSG00000171847	FAM90A1	55138	Q86YD7
ENSG00000189144	ZNF573	126231	Q86YE8
ENSG00000134874	DZIP1	22873	Q86YF9
ENSG00000144130	NT5DC4	284958	Q86YG4
ENSG00000275004	ZNF280B	140883	Q86YH2
ENSG00000164494	PDSS2	57107	Q86YH6
ENSG00000116273	PHF13	148479	Q86YI8
ENSG00000139266	MARCH9	92979	Q86YJ5
ENSG00000144115	THNSL2	55258	Q86YJ6
ENSG00000198720	ANKRD13B	124930	Q86YJ7
ENSG00000180190	TDRP	157695	Q86YL5
ENSG00000162493	PDPN	10630	Q86YL7
ENSG00000152413	HOMER1	9456	Q86YM7
ENSG00000167130	DOLPP1	57171	Q86YN1
ENSG00000155846	PPARGC1B	133522	Q86YN6
ENSG00000167491	GATAD2A	54815	Q86YP4
ENSG00000139117	CPNE8	144402	Q86YQ8
ENSG00000160360	GPSM1	26086	Q86YR5
ENSG00000166351	POTED	317754	Q86YR6
ENSG00000053524	MCF2L2	23101	Q86YR7
ENSG00000131242	RAB11FIP4	84440	Q86YS3
ENSG00000172780	RAB43	339122	Q86YS6
ENSG00000111731	C2CD5	9847	Q86YS7
ENSG00000141485	SLC13A5	284111	Q86YT5
ENSG00000101752	MIB1	57534	Q86YT6
ENSG00000160593	JAML	120425	Q86YT9
ENSG00000105122	RASAL3	64926	Q86YV0
ENSG00000145949	MYLK4	340156	Q86YV6
ENSG00000166189	HPS6	79803	Q86YV9
ENSG00000139151	PLCZ1	89869	Q86YW0
ENSG00000161911	TREML1	340205	Q86YW5
ENSG00000179600	GPHB5	122876	Q86YW7
ENSG00000144893	MED12L	116931	Q86YW9
ENSG00000197915	HRNR	388697	Q86YZ3
ENSG00000163349	HIPK1	204851	Q86Z02
ENSG00000134962	KLB	152831	Q86Z14
ENSG00000183323	CCDC125	202243	Q86Z20
ENSG00000277868	CCDC125	202243	Q86Z20
ENSG00000186897	C1QL4	338761	Q86Z23
ENSG00000185002	RFX6	222546	Q8HWS3
ENSG00000182393	IFNL1	282618	Q8IU54
ENSG00000185436	IFNLR1	163702	Q8IU57
ENSG00000172795	DCP2	167227	Q8IU60
ENSG00000167895	TMC8	147138	Q8IU68
ENSG00000187045	TMPRSS6	164656	Q8IU80
ENSG00000170604	IRF2BP1	26145	Q8IU81
ENSG00000183049	CAMK1D	57118	Q8IU85
ENSG00000154227	CERS3	204219	Q8IU89
ENSG00000185933	CALHM1	255022	Q8IU99
ENSG00000158901	WFDC8	90199	Q8IUA0
ENSG00000154258	ABCA9	10350	Q8IUA7
ENSG00000124116	WFDC3	140686	Q8IUB2
ENSG00000182931	WFDC10B	280664	Q8IUB3
ENSG00000168634	WFDC13	164237	Q8IUB5
ENSG00000184351	KRTAP19-1	337882	Q8IUB9
ENSG00000198390	KRTAP13-1	140258	Q8IUC0
ENSG00000182591	KRTAP11-1	337880	Q8IUC1
ENSG00000183640	KRTAP8-1	337879	Q8IUC2
ENSG00000274749	KRTAP7-1	337878	Q8IUC3
ENSG00000131941	RHPN2	85415	Q8IUC4
ENSG00000127666	TICAM1	148022	Q8IUC6
ENSG00000144278	GALNT13	114805	Q8IUC8
ENSG00000082805	ERC1	23085	Q8IUD2
ENSG00000181481	RNF135	84282	Q8IUD6
ENSG00000176679	TGIF2LY	90655	Q8IUE0
ENSG00000153779	TGIF2LX	90316	Q8IUE1
ENSG00000184270	HIST2H2AB	317772	Q8IUE6
ENSG00000136682	CBWD2	150472	Q8IUF1
ENSG00000170854	MINA	84864	Q8IUF8
ENSG00000221880	KRTAP1-3	81850	Q8IUG1
ENSG00000262347	KRTAP1-3	81850	Q8IUG1
ENSG00000133454	MYO18B	84700	Q8IUG5
ENSG00000175874	CREG2	200407	Q8IUH2
ENSG00000155636	RBM45	129831	Q8IUH3
ENSG00000177054	ZDHHC13	54503	Q8IUH4
ENSG00000186908	ZDHHC17	23390	Q8IUH5
ENSG00000185294	SPPL2C	162540	Q8IUH8
ENSG00000176390	CRLF3	51379	Q8IUI8
ENSG00000161381	PLXDC1	57125	Q8IUK5
ENSG00000141668	CBLN2	147381	Q8IUK8
ENSG00000160161	CILP2	148113	Q8IUL8
ENSG00000174576	NPAS4	266743	Q8IUM7
ENSG00000132514	CLEC10A	10462	Q8IUN9
ENSG00000177182	CLVS1	157807	Q8IUQ0
ENSG00000196470	SIAH1	6477	Q8IUQ4
ENSG00000181029	TRAPPC5	126003	Q8IUR0
ENSG00000133687	TMTC1	83857	Q8IUR5
ENSG00000164463	CREBRF	153222	Q8IUR6
ENSG00000114098	ARMC8	25852	Q8IUR7
ENSG00000172031	EPHX4	253152	Q8IUS5
ENSG00000158792	SPATA2L	124044	Q8IUW3
ENSG00000181826	RELL1	768211	Q8IUW5
ENSG00000171204	TMEM126B	55863	Q8IUX1
ENSG00000128394	APOBEC3F	200316	Q8IUX4
ENSG00000106624	AEBP1	165	Q8IUX7
ENSG00000198759	EGFL6	25975	Q8IUX8
ENSG00000175318	GRAMD2	196996	Q8IUY3
ENSG00000137821	LRRC49	54839	Q8IUZ0
ENSG00000175309	PHYKPL	85007	Q8IUZ5
ENSG00000173227	SYT12	91683	Q8IV01
ENSG00000153714	LURAP1L	286343	Q8IV03
ENSG00000175463	TBC1D10C	374403	Q8IV04
ENSG00000105223	PLD3	23646	Q8IV08
ENSG00000135083	CCNJL	79616	Q8IV13
ENSG00000277494	GPIHBP1	338328	Q8IV16
ENSG00000179630	LACC1	144811	Q8IV20
ENSG00000178826	TMEM139	135932	Q8IV31
ENSG00000177352	CCDC71	64925	Q8IV32
ENSG00000185261	KIAA0825	285600	Q8IV33
ENSG00000174776	WDR49	151790	Q8IV35
ENSG00000167861	HID1	283987	Q8IV36
ENSG00000106524	ANKMY2	57037	Q8IV38
ENSG00000179988	PSTK	118672	Q8IV42
ENSG00000124602	UNC5CL	222643	Q8IV45
ENSG00000104626	ERI1	90459	Q8IV48
ENSG00000140280	LYSMD2	256586	Q8IV50
ENSG00000205744	DENND1C	79958	Q8IV53
ENSG00000176532	PRR15	222171	Q8IV56
ENSG00000152689	RASGRP3	25780	Q8IV61
ENSG00000105053	VRK3	51231	Q8IV63
ENSG00000166049	PASD1	139135	Q8IV76
ENSG00000132259	CNGA4	1262	Q8IV77
ENSG00000174788	PCP2	126006	Q8IVA1
ENSG00000181804	SLC9A9	285195	Q8IVB4
ENSG00000271601	LIX1L	128077	Q8IVB5
ENSG00000171574	ZNF584	201514	Q8IVC4
ENSG00000015676	NUDCD3	23386	Q8IVD9
ENSG00000152527	PLEKHH2	130271	Q8IVE3
ENSG00000184923	NUTM2A	728118	Q8IVF1
ENSG00000185567	AHNAK2	113146	Q8IVF2
ENSG00000197653	DNAH10	196385	Q8IVF4
ENSG00000146426	TIAM2	26230	Q8IVF5
ENSG00000180071	ANKRD18A	253650	Q8IVF6
ENSG00000161791	FMNL3	91010	Q8IVF7
ENSG00000177409	SAMD9L	219285	Q8IVG5
ENSG00000137166	FOXP4	116113	Q8IVH2
ENSG00000151611	MMAA	166785	Q8IVH4
ENSG00000011566	MAP4K3	8491	Q8IVH8
ENSG00000163072	NOSTRIN	115677	Q8IVI9
ENSG00000133065	SLC41A1	254428	Q8IVJ1
ENSG00000067798	NAV3	89795	Q8IVL0
ENSG00000166833	NAV2	89797	Q8IVL1
ENSG00000090530	P3H2	55214	Q8IVL5
ENSG00000110811	P3H3	10536	Q8IVL6
ENSG00000144410	CPO	130749	Q8IVL8
ENSG00000152492	CCDC50	152137	Q8IVM0
ENSG00000149742	SLC22A9	114571	Q8IVM8
ENSG00000272573	MUSTN1	389125	Q8IVN3
ENSG00000164764	SBSPON	157869	Q8IVN8
ENSG00000069509	FUNDC1	139341	Q8IVP5
ENSG00000152433	ZNF547	284306	Q8IVP9
ENSG00000175893	ZDHHC21	340481	Q8IVQ6
ENSG00000100294	MCAT	27349	Q8IVS2
ENSG00000168237	GLYCTK	132158	Q8IVS8
ENSG00000099812	MISP	126353	Q8IVT2
ENSG00000141068	KSR1	8844	Q8IVT5
ENSG00000174498	IGDCC3	9543	Q8IVU1
ENSG00000138642	HERC6	55008	Q8IVU3
ENSG00000183346	C10orf107	219621	Q8IVU9
ENSG00000167210	LOXHD1	125336	Q8IVV2
ENSG00000141034	GID4	79018	Q8IVV7
ENSG00000101198	NKAIN4	128414	Q8IVV8
ENSG00000185829	ARL17A	100506084	Q8IVW1
ENSG00000185829	ARL17A	100996709	Q8IVW1
ENSG00000185829	ARL17A	51326	Q8IVW1
ENSG00000228696	ARL17B	51326	Q8IVW1
ENSG00000228696	ARL17B	100996709	Q8IVW1
ENSG00000228696	ARL17B	100506084	Q8IVW1
ENSG00000228696	ARL17B	100294341	Q8IVW1
ENSG00000275748	ARL17B	100294341	Q8IVW1
ENSG00000275748	ARL17B	51326	Q8IVW1
ENSG00000275748	ARL17B	100996709	Q8IVW1
ENSG00000275748	ARL17B	100506084	Q8IVW1
ENSG00000276276	ARL17B	100996709	Q8IVW1
ENSG00000276276	ARL17B	100294341	Q8IVW1
ENSG00000276276	ARL17B	100506084	Q8IVW1
ENSG00000276276	ARL17B	51326	Q8IVW1
ENSG00000006837	CDKL3	51265	Q8IVW4
ENSG00000179361	ARID3B	10620	Q8IVW6
ENSG00000183018	SPNS2	124976	Q8IVW8
ENSG00000253313	C1orf210	149466	Q8IVY1
ENSG00000165633	VSTM4	196740	Q8IW00
ENSG00000215475	SIAH3	283514	Q8IW03
ENSG00000169621	APLF	200558	Q8IW19
ENSG00000169621	APLF	10887	Q8IW19
ENSG00000182504	CEP97	79598	Q8IW35
ENSG00000197472	ZNF695	57116	Q8IW36
ENSG00000167131	CCDC103	388389	Q8IW40
ENSG00000089022	MAPKAPK5	8550	Q8IW41
ENSG00000213995	CARKD	55739	Q8IW45
ENSG00000164970	FAM219A	203259	Q8IW50
ENSG00000179542	SLITRK4	139065	Q8IW52
ENSG00000178233	TMEM151B	441151	Q8IW70
ENSG00000165953	SERPINA12	145264	Q8IW75
ENSG00000149328	GLB1L2	89944	Q8IW92
ENSG00000142632	ARHGEF19	128272	Q8IW93
ENSG00000115368	WDR75	84128	Q8IWA0
ENSG00000171109	MFN1	55669	Q8IWA4
ENSG00000129353	SLC44A2	57153	Q8IWA5
ENSG00000183273	CCDC60	160777	Q8IWA6
ENSG00000148841	ITPRIP	85450	Q8IWB1
ENSG00000276040	SPATA31A7	26165	Q8IWB4
ENSG00000121101	TEX14	56155	Q8IWB6
ENSG00000085449	WDFY1	57590	Q8IWB7
ENSG00000136478	TEX2	55852	Q8IWB9
ENSG00000129680	MAP7D3	79649	Q8IWC1
ENSG00000159873	CCDC117	150275	Q8IWD4
ENSG00000185156	MFSD6L	162387	Q8IWD5
ENSG00000197712	FAM114A1	92689	Q8IWE2
ENSG00000188215	DCUN1D3	123879	Q8IWE4
ENSG00000116786	PLEKHM2	23207	Q8IWE5
ENSG00000100350	FOXRED2	80020	Q8IWF2
ENSG00000174839	DENND6A	201627	Q8IWF6
ENSG00000150676	CCDC83	220047	Q8IWF9
ENSG00000162643	WDR63	126820	Q8IWG1
ENSG00000174197	MGA	23269	Q8IWI9
ENSG00000135968	GCC2	9648	Q8IWJ2
ENSG00000152990	ADGRA3	166647	Q8IWK6
ENSG00000185303	SFTPA2	729238	Q8IWL1
ENSG00000122852	SFTPA1	653509	Q8IWL2
ENSG00000100209	HSCB	150274	Q8IWL3
ENSG00000256762	STH	246744	Q8IWL8
ENSG00000024862	CCDC28A	25901	Q8IWP9
ENSG00000174672	BRSK2	9024	Q8IWQ3
ENSG00000122299	ZC3H7A	29066	Q8IWR0
ENSG00000213186	TRIM59	286827	Q8IWR1
ENSG00000156531	PHF6	84295	Q8IWS0
ENSG00000176261	ZBTB8OS	339487	Q8IWT0
ENSG00000177098	SCN4B	6330	Q8IWT1
ENSG00000112659	CUL9	23113	Q8IWT3
ENSG00000136802	LRRC8A	56262	Q8IWT6
ENSG00000164715	LMTK2	22853	Q8IWU2
ENSG00000164756	SLC30A8	169026	Q8IWU4
ENSG00000196562	SULF2	55959	Q8IWU5
ENSG00000137573	SULF1	23213	Q8IWU6
ENSG00000139287	TPH2	121278	Q8IWU9
ENSG00000122188	LAX1	54900	Q8IWV1
ENSG00000144619	CNTN4	152330	Q8IWV2
ENSG00000159459	UBR1	197131	Q8IWV7
ENSG00000024048	UBR2	23304	Q8IWV8
ENSG00000165322	ARHGAP12	94134	Q8IWW6
ENSG00000147576	ADHFE1	137872	Q8IWW8
ENSG00000163082	SGPP2	130367	Q8IWX5
ENSG00000141161	UNC45B	146862	Q8IWX7
ENSG00000085872	CHERP	10523	Q8IWX8
ENSG00000159307	SCUBE1	80274	Q8IWY4
ENSG00000140265	ZSCAN29	146050	Q8IWY8
ENSG00000140326	CDAN1	146059	Q8IWY9
ENSG00000131503	ANKHD1	54882	Q8IWZ3
ENSG00000150244	TRIM48	79097	Q8IWZ4
ENSG00000155890	TRIM42	287015	Q8IWZ5
ENSG00000138686	BBS7	55212	Q8IWZ6
ENSG00000105705	SUGP1	57794	Q8IWZ8
ENSG00000064607	SUGP2	10147	Q8IX01
ENSG00000113645	WWC1	23286	Q8IX03
ENSG00000151116	UEVLD	55293	Q8IX04
ENSG00000241399	CD302	9936	Q8IX05
ENSG00000179588	ZFPM1	161882	Q8IX07
ENSG00000060339	CCAR1	55749	Q8IX12
ENSG00000215271	HOMEZ	57594	Q8IX15
ENSG00000108406	DHX40	79665	Q8IX18
ENSG00000183019	MCEMP1	199675	Q8IX19
ENSG00000119906	SLF2	55719	Q8IX21
ENSG00000214050	FBXO16	157574	Q8IX29
ENSG00000146197	SCUBE3	222663	Q8IX30
ENSG00000165480	SKA3	221150	Q8IX90
